numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
1;2020;Pregão Presencial;Homologado;Cessão de  uso Onerosa,  através  de  processo  licitatório  (Maior Oferta(por  lote),  onde  poderão  participar  pessoas  jurídicas,  para  ocupação  e  exploração  dos espaços públicos, no Pátio de Triagem de Caminhões da Administração dos Portos de Paranaguá e Antonina,   com   finalidade   exclusivamente   comercial,   regidos   em   cada   caso,   pelas   Normas Municipais, Estaduais e Federais, Ordem de Serviço N° 46/2018, Termo de Referência e Documento Convocatório, obedecendo as normas pertinentes a cada serviço, disponibilizado aos usuários do Pátio de Manobras;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Maior Preço;10604.00;39805.08;2020-02-05;2020-02-19;;;148071993;1 Ano(s)
4;2020;Pregão Presencial;Deserto;Objeto: contratação de empresa visando o serviço de reposição de vidros com o respectivo fornecimento de material para os Campi da UENP.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;79013.34;;2020-03-18;;;;164048179;
5;2020;Pregão Presencial;Homologado;HORTIFRUTIGRANJEIROS PARA MARINGÁ E REGIÃO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-11-16;;Maior Desconto;879966.75;282.80;2020-09-03;2020-11-06;;;164371549;
6;2020;Pregão Presencial;Homologado;HORTIFRUTIGRANJEIROS PARA PONTA GROSSA,IRATI E LAPA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-09-20;;Maior Desconto;455454.70;0.14;2020-06-10;2020-07-07;;;164375005;
7;2020;Pregão Presencial;Homologado;Pão Francês para atender Maringá e Região;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-11-09;;Menor Preço;210885.06;142129.80;2020-09-03;2020-10-16;;;164425487;
8;2020;Pregão Presencial;Fase Certame;Aquisição de 1 (um) dispositivo disruptor de desativação de artefatos explosivos por disparo de água e projéteis sólidos, através de Licitação Internacional, para atender necessidade logística operacional do Batalhão de Operações Policiais Especiais (BOPE) da Polícia Militar do Estado do Paraná.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;109520.45;;2020-08-18;;;;159523861;
9;2020;Pregão Presencial;Fase Certame;Contratação de Empresa para Guarda e Manutenção da Embarcação FAFIPAR I da Unespar - Campus de Paranaguá ;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;12000.00;;2020-11-03;;;;165804244;1 Mês(es)
10;2020;Pregão Presencial;Suspenso;Contratação de Empresa para serviço de manutenção de Calhas e serviço de manutenção de ar condicionado;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;;;2020-11-03;;;;155392205;1 Parcela(s) - Empreitada/Global
12;2020;Pregão Presencial;Deserto;"O objeto desta licitação é a CESSÃO ONEROSA de área não operacional, onde poderão
participar pessoas jurídicas para ocupação e exploração de área de 1600 m² da
Administração dos Portos de Paranaguá e Antonina - APPA, localizada à Avenida Cel. Santa
Rita, s/n, Paranaguá - Paraná, tendo como finalidade exclusiva as atividades de apoio
logístico, por 20 (vinte) anos, conforme especificado no Termo de Referência, anexos e Edital.";APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Maior Lance;7791360.00;;2020-08-05;;Avenida Ayrton Senna da Silva 161 Palacio Taguaré Dom Pedro II Paranaguá PR 83203800;;164552047;240 Mês(es)
14;2020;Pregão Presencial;Homologado;HORTIFRUTIGRANJEIROS PARA FOZ DO IGUAÇÚ, CASCAVEL ETOLEDO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-12;;Maior Desconto;279856.42;29.00;2020-10-29;2020-12-14;;;167682936;
15;2020;Pregão Presencial;Homologado;HORTIFRUTIGRANJEIROS PARA PATO BRANCO E FRANCISCO BELTRÃO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-12-03;;Maior Desconto;172766.29;4.50;2020-10-22;2020-11-23;;;167715834;
16;2020;Pregão Presencial;Homologado;HORTIFRUTIGRANJEIROS PARA LONDRINA E REGIÃO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-02-14;;Maior Desconto;1299408.16;1.80;2020-12-17;2021-02-08;;;168132670;
17;2020;Pregão Presencial;Homologado;"PÃO FRANCÊS para Londrina, Apucarana, Arapongas, Rolândia, Jacarezinho, Cornélio Procópio e
Ivaiporã
";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-02-22;;Menor Preço;301957.16;172226.90;2020-12-17;2021-02-01;Rodovia Celso Garcia Cid km 375 IDR-Paraná - IAPAR-EMATER - Sede Londrina Gleba Fazenda Palhano Londrina PR 86047902;;168092709;
18;2020;Pregão Presencial;Deserto;O objeto desta licitação é a CESSÃO ONEROSA de área não operacional, onde poderão participar pessoas jurídicas para ocupação e exploração de área de 1600 m² da Administração dos Portos de Paranaguá e Antonina - APPA, localizada à Avenida Cel. Santa Rita, s/n, Paranaguá - Paraná, tendo como finalidade exclusiva as atividades de apoio logístico, por 20 (vinte) anos, conforme especificado no Termo de Referência, anexos e Edital.;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Maior Preço;7791360.00;;2020-09-03;;Avenida Ayrton Senna da Silva 161 Palacio Taguaré Dom Pedro II Paranaguá PR 83203800;;164552047;240 Mês(es)
19;2020;Pregão Presencial;Homologado;Esta licitação tem por objeto: Prestação de serviço para Tratamento de Estomaterapia 03 vezes por semana por 180 (cento e oitenta) dias, Terapia de Fotobiomodulação com laser de baixa densidade 01 (uma) sessão por semana por 180 (cento e oitenta) dias, Terapia Fotodinâmica 01 (uma) sessão por semana por 180 (cento e oitenta) dias, Terapia por Pressão Negativa 03 (três) vezes por semana por 03 (três) meses, curativos com PHMB solução na quantidade e periodicidade necessária conforme receita médica para atender a demanda do paciente JOSÉ MARCELO NUNES, Autos nº 0002184-53.2019.8.16.0094;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;52784.00;50998.46;2020-10-01;2020-10-19;Rua Ministro Oliveira Salazar 4150 ZONA 2 Zona II Umuarama PR 87501225;;165425790;1 Ano(s)
21;2020;Pregão Presencial;Homologado;"Aquisição de 01 (uma) aeronave de asas fixas, bimotora turboélice, usada com fabricação no mínimo no ano de 1990 ou mais nova, para emprego na Casa Militar / Divisão de Transporte Aéreo  DTA, com vistas a atender as demandas da Coordenadoria Estadual da Defesa Civil, da Central de Transplantes e Central Estadual de Regulação de Leitos da Secretaria de Estado da Saúde, o transporte aéreo das autoridades estaduais e outras atividades correlatas, nas condições descritas no Edital e seus Anexos.

";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;5515950.00;5515000.00;2020-12-15;2020-12-21;;;165983190;
22;2020;Pregão Presencial;Homologado;Aquisição  de sprays de  inspeção  e de  testes    de    campo    para  identificação    de  substâncias    explosivas,através    de  procedimento  licitatório,  na  modalidade  Pregão Presencial  Internacional,  para  atender  a  necessidade logística operacional do Batalhão de Operações Policiais Especiais  (BOPE)  da  Polícia  Militar  do  Paraná  (PMPR).;PMPR-CGPM-Comando Geral da Polícia Militar - SESP;Não;;;Menor Preço;78740.67;75326.95;2021-02-23;2021-07-02;;;169787980;
2;2020;Regime Diferenciado de Contratações Públicas - RDC;Homologado;"Fornecimento e instalação dos seguintes itens, para a reforma de unidades administrativas do Edifício Anexo do TCE-PR: Demolições; Divisória em Drywall; Regularização do piso; Esquadrias de madeira; Esquadrias de vidro; Corrimãos; Peitoril em tubo metálico; Forro mineral acústico; Forro modular em MDF; Forro metálico tipo colmeia; Forro em drywall; Forro PVC; Iluminação; Revestimento cerâmico; Emassamento e pintura; Piso em porcelanato; Piso em carpete; Tablados em madeira sobre estrutura metálica; Piso vinílico; Piso em granito; Metais e equipamentos hidráulicos; Implantação de sistema de combate a incêndio; Bancada de granito; Paineis e mobiliário; Logo do TCE; Plataforma eletromecânica; Instalações elétricas; e Climatização.";TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;2063249.81;1396465.96;2020-07-06;2020-07-29;;;343558;
3;2020;Regime Diferenciado de Contratações Públicas - RDC;Homologado;Contratação integrada de empresa para elaboração dos projetos de engenharia, execução das obras e todas as demais operações necessárias e suficientes para a entrega final de interseção em desnível (trincheira) localizada no KM 163 da  rodovia  BR-369,  interseção  da  av.  Brasil  com  a  estrada  Bratislava,  no  município  de Cambé-PR.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;18015328.03;13560000.00;2020-07-23;2020-10-07;;;166440106;
4;2020;Regime Diferenciado de Contratações Públicas - RDC;Homologado;"Fornecimento e instalação dos seguintes itens, para a reforma do pavimento inferior do edifício sede do TCE/PR: Demolições; Instalações elétricas; Climatização; Iluminação; Regularização do piso; Piso Vinílico; Piso cerâmico; Piso em mármore; Divisória em Drywall; Divisória Acústica; Divisória Naval; Esquadrias de vidro; Esquadrias de madeira; Esquadrias de divisória Naval; Esquadrias de Divisória Acústica; Forro mineral acústico; Serralheria; Metais; Emassamento e pintura; Bancadas de granito; Móveis; Persianas.";TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;1567673.59;1464600.00;2020-09-10;2020-11-18;;;472080;
5;2020;Regime Diferenciado de Contratações Públicas - RDC;Homologado;Contratação integrada de empresas para elaboração dos projetos básico e executivo de engenharia e execução das obras de restauração em WHITETOPPING na rodovia PRC-280, no trecho entre o entroncamento da BR-153 até o acesso de Palmas, numa extensão de 59,55 km. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;134524353.33;107445000.00;2020-11-26;2021-03-19;Avenida Iguaçu 420 Auditório no 1º andar do DER sede Rebouças Curitiba PR 80230020;;169337454;
6;2020;Regime Diferenciado de Contratações Públicas - RDC;Fracassado;Contratação de empresa especializada para  implantação  de  Ambulatório  Médico  de  Especialidades,  incluindo  a elaboração de  Projeto  Básico  e  Executivo  de  Arquitetura  e Engenharia,  bem  como  a  execução  da  Obra  de  Construção com  área  de aproximadamente  3.900,00m2,  sito à Rua Coronel Fernando Eugênio, esquina  com  a  Rua Coronel   Figueiredo     no  município  de Jacarezinho, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;;;2021-04-27;;;;163143348;
1;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação de empresa de consultoria para Elaboração de Estudo de Viabilidade Técnico Operacional, Econômico Financeira, Ambiental e Jurídico para implantação e/ou readequação de ferrovia no trecho compreendido entre Maracaju (MS), Guaíra (PR), Cascavel (PR), Guarapuava (PR) e Paranaguá (PR) e do ramal Cascavel - Foz do Iguaçu, numa extensão aproximada de 1.370,00 km. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;20811247.68;14499990.58;2020-03-17;2020-07-22;Avenida Iguaçu 420 protocolo geral - térreo Rebouças Curitiba PR 80230902;;162756923;
2;2020;Seleção Baseada na Qualidade e no Custo;Homologado;CONCORRÊNCIA 1/2020 DER/DT - Contratação de  empresa  de  consultoria para elaboração de  projeto  executivo de engenharia para estabilização de taludes/encostas ao longo da Estrada de Ferro Paraná  Oeste  Ferroeste  S.A.,  trecho  Guarapuava - Cascavel,  entre  os km 80+900 e 207+000, em dez ocorrências em situação crítica.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;1364957.37;876138.87;2020-05-07;2020-09-03;Avenida Iguaçu 420 Haverá tolerância de 15 min. Rebouças Curitiba PR 80230020;;164340066;
3;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Elaboração do projeto executivo de engenharia para duplicação e restauração da Rodovia PR-170/PRC-466,  com  início  do  perímetro  urbano  de  Turvo,  e  finalizando no início  da  pista  dupla  em  Guarapuava,  no  Estado  do  Paraná,  na  extensão estimada de 38,30 km -Lote 02, parcialmente financiado pelo BID.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;3741671.33;2148497.56;2020-05-08;2020-09-18;Avenida Iguaçu 420 Haverá tolerância de 15 min. Rebouças Curitiba PR 80230020;;162283235;
4;2020;Seleção Baseada na Qualidade e no Custo;Homologado;CONCORRENCIA - DER/DT/CPAO - 39/2019 Elaboração do projeto executivo de engenharia para restauração e ampliação da capacidade de tráfego das rodovias PR 239 e PR 317, trecho: Assis Chateaubriand - Toledo, incluindo o Contorno Oeste de Toledo, com extensão aproximada de 44,30 km.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;3871376.08;2901761.12;2020-05-08;2020-09-23;Avenida Iguaçu 420 Haverá tolerância de 15 min. Rebouças Curitiba PR 80230020;;162547275;
5;2020;Seleção Baseada na Qualidade e no Custo;Deserto;Contratação de Empresa de Consultoria para Elaboração de Estudos Ambientais (Estudo de Impacto Ambiental  EIA, Relatório de Impacto Ambiental  RIMA, Plano Básico Ambiental  PBA e Inventário Florestal), Anteprojeto, Projeto Básico e Projeto Executivo de Engenharia para a implantação da travessia da baía de Guaratuba através de Obra de Arte Especial e seus acessos viários.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;12799152.03;;2020-08-04;;Avenida Iguaçu 420 Protocolo Geral - Térreo Rebouças Curitiba PR 80230020;;166734010;
6;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação de empresa de consultoria especializada em Engenharia de Trânsito para o Fortalecimento Institucional, Planejamento e Gerenciamento das Ações de Segurança Viária do DER-PR. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;6823385.56;6811674.43;2021-01-14;2021-05-31;Avenida Iguaçu 420 protocolo geral Rebouças Curitiba PR 80230902;;171236207;
7;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação de  empresa  de consultoria  para  elaboração  de  projeto  executivo  de engenharia  para  restauração  e  ampliação  de  capacidade  da  rodovia  PR-487,  entre  o  km  241,92  e  km 262,54 e rodovia PR-460 entre os km 1 e km 31,90, denominado Lote 01, Ponte Rio Muquilão a Pitanga, totalizando 51,52 km de extensão.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;4474021.20;2594774.99;2021-01-26;2021-06-11;Avenida Iguaçu 420 protocolo geral Rebouças Curitiba PR 80230902;;170274520;
8;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação de  empresa  de consultoria  para elaboração  de  projeto  executivo  de engenharia para restauração e ampliação de capacidade da rodovia PR-487,entre km 180,50 e km 241,92 denominado Lote 02 Campo Mourão a Rio Muquilão, totalizando 61,42 km de extensão.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;5320616.51;3637532.27;2021-01-26;2021-06-11;Avenida Iguaçu 420 protocolo geral Rebouças Curitiba PR 80230902;;170491866;
9;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação de  empresa  de consultoria  para elaboração  de  projeto  executivo  de engenharia para restauração e ampliação de capacidade da rodovia PR-272 entre o entroncamento com a BR-376,  no  km  199,83  e  o  entroncamento  com  a  PR-466,  km  254,64, denominado  Lote  03Mauá da Serra a Porto Ubá, totalizando 54,81km de extensão;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;4352629.25;2521559.63;2021-01-27;2021-06-25;Avenida Iguaçu 420 protocolo geral Rebouças Curitiba PR 80230902;;170490681;
10;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação  de  serviços  técnicos  especializados  para  a  caracterização funcional e estrutural de rodovias sob administração do Departamento de Estrada e Rodagem do Estado do Paraná  DER/PR, no âmbito da SuperintendênciaRegional Norte, numa extensão de 2.188,46km, denominado Lote 02.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;2546919.52;2290071.89;2021-01-27;2021-05-24;Avenida Iguaçu 420 protocolo geral Rebouças Curitiba PR 80230902;;171644950;
11;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação  de  serviços  técnicos  especializados  para  a  caracterização funcional e estrutural de rodovias sob administração do Departamento de Estrada e Rodagem do Estado do  Paraná DRE/PR,  no âmbito das  Superintendências  Regionais  Leste  e  Campos  Gerais,  numa extensãod e 2.428,44 km, denominado Lote 01.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;2643459.30;2118247.39;2021-01-28;2021-05-24;;;171652049;
12;2020;Seleção Baseada na Qualidade e no Custo;Homologado;Contratação  de  serviços  técnicos  especializados  para  a  caracterização funcional e estrutural de rodovias sob administração do Departamento de Estrada e Rodagem do Estado do Paraná  DER/PR, no âmbito da Superintendência Regional Oeste, numa extensão de 2.260,19km, denominado Lote 04;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Técnica e Preço;2475152.67;2267308.84;2021-01-28;2021-05-24;;;171677378;
