numprocesso;ano;modalidade;numcontrato;anocontrato;orgao
773;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5394;2024;PCP-SESP - Polícia Científica do Paraná - SESP (Antigo IC-SESP)
774;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7550;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
775;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2492;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
775;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2977;2024;UEPG - Universidade Estadual de Ponta Grossa
775;2023;Pregão Eletrônico (Lei Federal 14.133/2021);338;2025;PMPR-BPRV - Batalhão de Polícia Rodoviária - SESP
776;2023;Pregão Eletrônico (Lei Federal 14.133/2021);407;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
777;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1581;2024;PMPR-HPM - Hospital da Polícia Militar - SESP
777;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1582;2024;PMPR-HPM - Hospital da Polícia Militar - SESP
777;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1583;2024;PMPR-HPM - Hospital da Polícia Militar - SESP
777;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1584;2024;PMPR-HPM - Hospital da Polícia Militar - SESP
778;2023;Pregão Eletrônico (Lei Federal 14.133/2021);557;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
779;2023;Pregão Eletrônico (Lei Federal 14.133/2021);301;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
781;2023;Pregão Eletrônico (Lei Federal 14.133/2021);605;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
782;2023;Pregão Eletrônico (Lei Federal 14.133/2021);713;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
783;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4644;2024;IML-SESP - Instituto Médico Legal - SESP
785;2023;Pregão Eletrônico (Lei Federal 14.133/2021);211;2024;PCP-SESP - Polícia Científica do Paraná - SESP (Antigo IC-SESP)
787;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6558;2023;UEM - Universidade Estadual de Maringá
789;2023;Pregão Eletrônico (Lei Federal 14.133/2021);743;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
790;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1275;2024;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
790;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1277;2024;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
790;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1278;2024;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
790;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1280;2024;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
790;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1281;2024;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
790;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1283;2024;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
791;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6945;2023;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
793;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7117;2023;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
799;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2128;2024;PMPR-HPM - Hospital da Polícia Militar - SESP
802;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6685;2023;PRESP - Paraná Esporte (Antigo IPCE)
802;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6689;2023;PRESP - Paraná Esporte (Antigo IPCE)
802;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6691;2023;PRESP - Paraná Esporte (Antigo IPCE)
802;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6693;2023;PRESP - Paraná Esporte (Antigo IPCE)
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7198;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7205;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7209;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7223;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7224;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7233;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7238;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
803;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7243;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
804;2023;Pregão Eletrônico (Lei Federal 14.133/2021);508;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
805;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6481;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
805;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6487;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
806;2023;Pregão Eletrônico (Lei Federal 14.133/2021);775;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
808;2023;Pregão Eletrônico (Lei Federal 14.133/2021);833;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
809;2023;Pregão Eletrônico (Lei Federal 14.133/2021);877;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
810;2023;Pregão Eletrônico (Lei Federal 14.133/2021);466;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
812;2023;Pregão Eletrônico (Lei Federal 14.133/2021);635;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
814;2023;Pregão Eletrônico (Lei Federal 14.133/2021);545;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);802;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);810;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);811;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);822;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);823;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);824;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);826;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);827;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
819;2023;Pregão Eletrônico (Lei Federal 14.133/2021);831;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
821;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7721;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
824;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1957;2024;UEM - Universidade Estadual de Maringá
824;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1958;2024;UEM - Universidade Estadual de Maringá
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);237;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);813;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);923;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);925;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);926;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);928;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);930;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);931;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);932;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);934;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);935;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);937;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);938;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);939;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);940;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);941;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);942;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);943;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);944;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);945;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);947;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);948;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);950;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);951;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);952;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
826;2023;Pregão Eletrônico (Lei Federal 14.133/2021);953;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
827;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7398;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7695;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7696;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7697;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7698;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7699;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7700;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
828;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7701;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
831;2023;Pregão Eletrônico (Lei Federal 14.133/2021);362;2024;UENP - Universidade Estadual do Norte do Paraná
832;2023;Pregão Eletrônico (Lei Federal 14.133/2021);193;2024;UENP - Universidade Estadual do Norte do Paraná
834;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6764;2023;UEM - Universidade Estadual de Maringá
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1242;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1244;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1247;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1248;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1249;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1250;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1251;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1252;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1253;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1254;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1255;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1256;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
836;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1257;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
837;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2768;2024;UNESPAR - Universidade Estadual do Paraná
837;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2879;2024;UNESPAR - Universidade Estadual do Paraná
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4497;2024;PMPR-BOPE - Batalhão de Operações Policiais Especiais - SESP
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4511;2024;PMPR-BOPE - Batalhão de Operações Policiais Especiais - SESP
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4511;2024;SESP - Secretaria de Estado da Segurança Pública
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4512;2024;DPC - Departamento de Polícia Civil - SESP
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6272;2024;PMPR-BOPE - Batalhão de Operações Policiais Especiais - SESP
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6272;2024;SESP - Secretaria de Estado da Segurança Pública
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6274;2024;PMPR-BOPE - Batalhão de Operações Policiais Especiais - SESP
839;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6581;2024;DPC - Departamento de Polícia Civil - SESP
840;2023;Pregão Eletrônico (Lei Federal 14.133/2021);731;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
841;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1359;2024;UNESPAR - Universidade Estadual do Paraná
842;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6387;2023;CASA MILITAR - Casa Militar do Estado do Paraná
843;2023;Pregão Eletrônico (Lei Federal 14.133/2021);223;2024;UENP - Universidade Estadual do Norte do Paraná
844;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6590;2023;CASA MILITAR - Casa Militar do Estado do Paraná
844;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6591;2023;CASA MILITAR - Casa Militar do Estado do Paraná
844;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6596;2023;CASA MILITAR - Casa Militar do Estado do Paraná
844;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6597;2023;CASA MILITAR - Casa Militar do Estado do Paraná
844;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6598;2023;CASA MILITAR - Casa Militar do Estado do Paraná
845;2023;Pregão Eletrônico (Lei Federal 14.133/2021);196;2024;CASA MILITAR - Casa Militar do Estado do Paraná
845;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3261;2024;CASA MILITAR - Casa Militar do Estado do Paraná
846;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2172;2024;UEM - Universidade Estadual de Maringá
847;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2339;2024;UEM - Universidade Estadual de Maringá
848;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2173;2024;UEM - Universidade Estadual de Maringá
848;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2174;2024;UEM - Universidade Estadual de Maringá
849;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1103;2024;UENP - Universidade Estadual do Norte do Paraná
850;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4724;2024;DPC - Departamento de Polícia Civil - SESP
850;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4725;2024;DPC - Departamento de Polícia Civil - SESP
850;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4726;2024;DPC - Departamento de Polícia Civil - SESP
850;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7172;2024;DPC - Departamento de Polícia Civil - SESP
852;2023;Pregão Eletrônico (Lei Federal 14.133/2021);854;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1960;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1961;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1963;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1964;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1965;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1966;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1967;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1968;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1969;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1970;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
856;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1971;2024;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
