orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;6522;30668;Materiais Especiais, Sistema de fluxo de bomba, irrigação controlada de fluxo e pressão, UNID. DE MEDIDA: Unitário;20.00;1000.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;6522;30667;Materiais Especiais, Sistema de fresas articuladas, para cirurgia endoscópica da coluna, UNID. DE MEDIDA: Unitário;20.00;1300.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;6522;30666;Materiais Especiais, Sistema de fresas tipo burr para coluna, com ponta protegida e desprotegida com diversos diâmetros, UNID. DE MEDIDA: Unitário;20.00;1300.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);8;6522;30661;Cesto de titânio, APRESENTAÇÃO: Para corpo vertebral, cage tipo gaiola, com placas terminais de sustentação, UNID. DE MEDIDA: Unitário;50.00;2600.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1480;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;8499;Dexmedetomidina, Cloridrato, 100 mcg/ml, Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;2500.00;6.8400
UEPG-Universidade Estadual de Ponta Grossa;1059;2024;Pregão Eletrônico (Lei Federal 14.133/2021);12;6522;35859;Síntese, Placa Bloqueada, reta de pequenos fragmentos no tamanho 3,5mm, inclui parafusos, UNID. DE MEDIDA: Unitário;25.00;1899.7900
UEPG-Universidade Estadual de Ponta Grossa;1480;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;8499;Dexmedetomidina, Cloridrato, 100 mcg/ml, Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;2500.00;6.8400
UNESPAR-Universidade Estadual do Paraná;137;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6510;9720;Compressa de gaze hidrófila, APRESENTAÇÃO: Produto estéril utilizado para absorção de sangue e exsudatos, limpeza, cobertura de curativos em geral e anti-sepsia da pele e/ou mucosas, medindo 7,5cm x 7,5cm fechada e 15cm x 30cm aberta, dobrada uniformemente para dentro em toda a sua extensão para evitar o desfiamento, deve possuir densidade de 13 fios por cm² e peso de 1g por unidade, confeccionadas em fios 100% algodão, em tecido tipo tela, com 8 camadas e 5 dobras, sem filamento radiopaco e devem ser alvejadas, isentas de impureza, substancias gordurosas, amido, corantes corretivos e alvejantes ópticos, EMBALAGEM: Em papel grau cirúrgico, com abertura asséptica e conteúdo de 10 unidades, com peso mínimo de 10g por pacote, a embalagem individual e embalagem secundária devem conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade, lote, registro na ANVISA, UNID. DE MEDIDA: Unitário;1000.00;0.6400
UNESPAR-Universidade Estadual do Paraná;501;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;6510;56301;Avental descartável, MATERIAL: Tecido não tecido (TNT), 100% polipropileno, com gramatura de pelo menos 30g/m², MEDIDA: Comprimento: 1,20m, Largura: 1,40m (com variação permitida de 5%), COR: Branco, APRESENTAÇÃO: Manga longa com punho de ribana ou elástico, não estéril, atóxico, resistente, hipoalergênico, aberto, com fechamento transpassado fechado por tiras resistentes, costuradas ou soldadas para amarrar na cintura, que não se soltam ao amarrar, produto de uso único, de fácil manuseio, que oferecem proteção ao usuário, criando uma barreira contra contaminação cruzada, poluição ambiente, fluídos corporais, além de higienização em locais que necessitem de cuidados especiais, EMBALAGEM: Pacote com 10 unidades, contendo externamente impressos em língua portuguesa: identificação do produto, fabricante, lote, data de validade e registro na ANVISA, UNID. DE MEDIDA: Unitário;600.00;1.3700
UNESPAR-Universidade Estadual do Paraná;506;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;7902;68757;Detergente, Líquido, TIPO: Neutro, USO: Pisos / Cerâmicas, PRINCÍPIO ATIVO: Nonil Fenol Etoxilado, COMPOSIÇÃO: sem alcalinidade, sem amônia, EMBALAGEM: Galão com 5 litros, UNID. DE MEDIDA: Unitário;100.00;15.0000
UNESPAR-Universidade Estadual do Paraná;506;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;7901;68607;Cera, USO: Polimento de pisos, ASPECTO: Líquido, COR: Branca, COMPOSIÇÃO: À base de cera natural, resina álcali solúvel, EMBALAGEM: Galão com 5 litros, UNID. DE MEDIDA: Unitário;52.00;19.4000
UNESPAR-Universidade Estadual do Paraná;506;2024;Pregão Eletrônico (Lei Federal 14.133/2021);8;7907;18;Esponja, TIPO: Dupla face, multiuso, MATERIAL: Espuma poliuretano e fibra sintética abrasiva, FORMATO: Retangular, DIMENSÃO: Largura: 100mm, Comprimento: 70mm, Altura: 20mm (variação de +/- 10%), APLICAÇÃO: Lavagem de louças e limpeza em geral, EMBALAGEM: Pacote plástico com 1 unidade, UNID. DE MEDIDA: Unitário;464.00;0.5400
UNESPAR-Universidade Estadual do Paraná;706;2024;Pregão Eletrônico (Lei Federal 14.133/2021);10;6510;56302;Touca descartável, COR: branca, sanfonada, hipoalergênica, MATERIAL: Tecido não tecido (TNT), 100% polipropileno, com gramatura de pelo menos 10 g/m2, com elástico por toda sua volta, produzida por processo automatizado, soldado eletronicamente e com ventilação adequada, EMBALAGEM: Produto de uso único, embalagem com 100 unidades, contendo externamente impressos em língua portuguesa: identificação do produto, fabricante, lote, data de validade e registro na ANVISA, CARACTERÍSTICAS ADICIONAIS: No momento da entrega deve possuir validade por um tempo mínimo de 90% do total estipulado, UNID. DE MEDIDA: Unitário;15.00;4.9500
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;306;9860;Posto, Servente de limpeza com serviços de copa, 40 horas semanais, Segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3826.5300
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;66368;Posto, Auxiliar de Manutenção Predial, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;1.00;3910.5400
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;11139;Posto, Auxiliar de serviços gerais, 40 horas semanais, De segunda a sexta, INSALUBRIDADE: 20%, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;2.00;3887.4900
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9861;Posto, Servente de limpeza, 40 horas semanais, De segunda a sexta, INSALUBRIDADE: 40%, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, Material e equipamento, UNID. DE MEDIDA: Unitário;10.00;4653.5700
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9860;Posto, Servente de limpeza com serviços de copa, 40 horas semanais, Segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3926.8600
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;42877;Posto, TIPO: Encarregada, de 11 à 20 funcionários, CARGA HORÁRIA: 40 horas semanais, Diurno, PERÍODO: Segunda à sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3926.3900
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;90958;Posto, TIPO: Operador de Máquina Costal, CARGA HORÁRIA: 40 horas semanais, Diurno, PERÍODO: Segunda à sexta, INSALUBRIDADE: 20%, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1.00;4819.9200
UNESPAR-Universidade Estadual do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;306;9860;Posto, Servente de limpeza com serviços de copa, 40 horas semanais, Segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3826.8300
UNESPAR-Universidade Estadual do Paraná;1060;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;7003;58328;Tablet, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;4.00;2681.9000
UNESPAR-Universidade Estadual do Paraná;1062;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;7004;72782;Cabo TIPO: HDMI, MEDIDA: 5m, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;35.00;24.8000
UNESPAR-Universidade Estadual do Paraná;1062;2024;Pregão Eletrônico (Lei Federal 14.133/2021);22;6701;14337;Suporte para televisor, de plasma, LED e LCD, PEDESTAL: Composto de duas colunas verticais de 1,80m, fabricado em aço carbono 1020, com tratamento em cromo de alta resistência e acabamento das ponteiras em internas em plástico, SUPORTE: com furação entre mínimo de 100mm x 100mm e máximo de 400mm x 600mm (distancia entre o centro dos furos da TV de 10cm x 10cm a 40cm x 60cm), fabricado em aço galvanizado e acabamento com pintura eletrostática a pó, BASE: Dimensões de 80cm x 50cm, fabricado em aço galvanizado e acabamento com pintura eletrostática a pó, COMPONENTES E ACESSÓRIOS : BANDEJA: com dimensões de 15cm x 25,2cm, fabricado em aço carbono com eletrostática, devendo possuir resistência mínima para 25kg, ACESSÓRIOS: parafusos e manipulas, COR: Preto, UNID. DE MEDIDA: Unitário;5.00;610.0000
UNESPAR-Universidade Estadual do Paraná;1089;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;8917;1687;Água mineral natural, CLASSIFICAÇÃO: Sem gás, EMBALAGEM: Garrafão plástico (retornável), com tampa abre fácil e lacre de segurança, constando a data de validade e demais exigências conforme legislação vigente, PESO LÍQUIDO: 20 litros, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, UNID. DE MEDIDA: Unitário;1600.00;15.5000
UNESPAR-Universidade Estadual do Paraná;1089;2024;Pregão Eletrônico (Lei Federal 14.133/2021);11;8917;1687;Água mineral natural, CLASSIFICAÇÃO: Sem gás, EMBALAGEM: Garrafão plástico (retornável), com tampa abre fácil e lacre de segurança, constando a data de validade e demais exigências conforme legislação vigente, PESO LÍQUIDO: 20 litros, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, UNID. DE MEDIDA: Unitário;300.00;16.9800
UNESPAR-Universidade Estadual do Paraná;1089;2024;Pregão Eletrônico (Lei Federal 14.133/2021);13;8917;1508;Água mineral natural, CLASSIFICAÇÃO: Sem gás, EMBALAGEM: Copo plástico, com tampa de vedação em alumínio, constando a data de validade e demais exigências conforme legislação vigente, PESO LÍQUIDO: 200ml, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, UNID. DE MEDIDA: Unitário;1400.00;0.7100
UNESPAR-Universidade Estadual do Paraná;1573;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;7205;77351;Forno Micro-ondas, CAPACIDADE MÍNIMA: 30 litros, POTÊNCIA: 1000W, VOLTAGEM: 127V, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;3.00;663.7200
UNESPAR-Universidade Estadual do Paraná;1780;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;201;51535;Prestação de Serviços Continuados, TIPO: Agenciamento de transporte individual remunerado de passageiros, via sistema ou aplicativo customizável web e mobile, com apoio operacional e tratamento de dados, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Quilômetro;628.00;3.8700
UNICENTRO-Universidade Estadual do Centro-Oeste;506;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;7901;35996;Impermeabilizante, USO: Utilizado para proteção e brilho em diversos tipos de pisos, APRESENTAÇÃO: Acrílico, incolor, auto brilhante e antiderrapante, de alta resistência ao trafego e aos detergentes de limpeza, dispersão acrílica metalizada, emulsão de cera de polietileno, agente nivelador, agente formador de nível, plastificante, conservante e fragrância, rendimento de 60 a 80m²/L, teor de sólidos não voláteis deve ser no mínimo de 21%, EMBALAGEM: Galão com 5 (cinco) litros, UNID. DE MEDIDA: Unitário;40.00;59.8000
UNICENTRO-Universidade Estadual do Centro-Oeste;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;301;10756;Posto, TIPO: Vigilante Armado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Diurno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;1.00;13286.4200
UNICENTRO-Universidade Estadual do Centro-Oeste;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;301;10756;Posto, TIPO: Vigilante Armado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Diurno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;3.00;13286.4200
UNICENTRO-Universidade Estadual do Centro-Oeste;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;301;9982;Posto, TIPO: Vigilante Armado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Noturno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;6.00;14330.2800
UNICENTRO-Universidade Estadual do Centro-Oeste;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;301;9982;Posto, TIPO: Vigilante Armado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Noturno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;1.00;14330.2800
UNICENTRO-Universidade Estadual do Centro-Oeste;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;301;19717;Posto, TIPO: Vigilante Desarmado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Diurno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;3.00;13067.6000
UNICENTRO-Universidade Estadual do Centro-Oeste;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;301;12716;Posto, Vigilante desarmado, 12 x 36 horas, Todos os dias do mês, Noturno , CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;1.00;14111.2200
UNICENTRO-Universidade Estadual do Centro-Oeste;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;306;94023;Posto, TIPO: Porteiro, CARGA HORÁRIA: 12x36 horas, Diurno, PERÍODO: Todos os dias do mês, INSALUBRIDADE: 20%, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPIs, ADICIONAL DE RISCO: Cláusula 11 CCT, UNID. DE MEDIDA: Unitário;1.00;9754.1800
