numprocesso;ano;modalidade;situacao;objeto;orgao;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;arquivo;objeto_normalizado;diferenca_valor;variacao_percentual;proporcao_homologado_estimado;flag_homologado_acima_estimado;flag_houve_desconto;lead_time_dias;criterio_menor_preco;flag_situacao_certame;flag_informatica
1599;2021;Pregão Eletrônico;Homologado;Prestação de serviço referente à oferta da Bolsa Formação no âmbito do Programa Nacional de Acesso ao Ensino Técnico e Emprego PRONATEC, em conformidade com o Guia que relaciona os cursos de formação inicial e continuada e orienta a oferta para atender as pessoas privadas de liberdade no Sistema Prisional do Paraná.;SEED-Secretaria de Estado da Educação;Menor Preço;197160000.0;119719920.0;2022-05-19;2022-07-11;TB_LICITACOES-2021.csv;prestação de serviço referente à oferta da bolsa formação no âmbito do programa nacional de acesso ao ensino técnico e emprego pronatec, em conformidade com o guia que relaciona os cursos de formação inicial e continuada e orienta a oferta para atender as pessoas privadas de liberdade no sistema prisional do paraná.;77440080.0;39.27778454047474;0.6072221545952526;False;True;53.0;True;False;True
1622;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de 180 Tablets para atendimento de demanda da Adapar. Os equipamentos devem apresentar Sistema Operacional Android, Processador OCTA Core com clock de 1,8 GHz ou superior, Memória RAM de 3,0 GB, Memória Flash interna para armazenamento de 64 GB, que suporte a memória flash externa de 512 GB ou superior, Tela Multitouch LED de 10 polegadas, conforme memorando 590 2021 GAD e as especificações contidas no anexo I deste Edital Termo de Referência 031/2021 GTI GAD ADAPAR. ;ADAPAR-Agência de Defesa Agropecuária do Paraná;Menor Preço;36230535.0;29709000.0;2021-11-29;2021-12-07;TB_LICITACOES-2021.csv;a presente licitação tem por objeto a aquisição de 180 tablets para atendimento de demanda da adapar. os equipamentos devem apresentar sistema operacional android, processador octa core com clock de 1,8 ghz ou superior, memória ram de 3,0 gb, memória flash interna para armazenamento de 64 gb, que suporte a memória flash externa de 512 gb ou superior, tela multitouch led de 10 polegadas, conforme memorando 590 2021 gad e as especificações contidas no anexo i deste edital termo de referência 031/2021 gti gad adapar.;6521535.0;18.000106815977183;0.8199989318402281;False;True;8.0;True;False;True
1623;2021;Pregão Eletrônico;Homologado;Aquisição de equipamento de ar-condicionado e parametrização completa do sistema, para atender a demanda do Centro de Operações Policiais Militares /COPOM;SESP-Secretaria de Estado da Segurança Pública;Menor Preço;17040300.0;17040000.0;2021-12-09;2022-01-03;TB_LICITACOES-2021.csv;aquisição de equipamento de ar-condicionado e parametrização completa do sistema, para atender a demanda do centro de operações policiais militares /copom;300.0;0.0017605323849932222;0.99998239467615;False;True;25.0;True;False;True
1629;2021;Pregão Eletrônico;Homologado;Aquisição parcelada, por meio de Registro de Preços, de mini desktops padrão e de alto desempenho, notebooks, monitores e ecossistemas de trabalho compartilhado.;TCEPR-Tribunal do Contas do Estado do Paraná;Menor Preço;814927000.0;660788096.0;2021-11-26;2022-02-16;TB_LICITACOES-2021.csv;aquisição parcelada, por meio de registro de preços, de mini desktops padrão e de alto desempenho, notebooks, monitores e ecossistemas de trabalho compartilhado.;154138904.0;18.9144431341703;0.810855568658297;False;True;82.0;True;False;True
1635;2021;Pregão Eletrônico;Homologado;"Equipamentos de Informática -  WebCam, Coletor de assinatura Digital -PAD DE ASSINATURA-
- Caneta passiva -sem baterias-, Leitor de coleta biométrica do tipo rolado -ROLL-, Leitor de verificação biométrica do tipo pousado -FLAT-, - Coletor de Assinatura Digital -PAD DE ASSINATURA-
- Caneta Ativa -Utiliza Pilhas-

";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Menor Preço;1031496058.0;398386700.0;2022-08-31;2023-03-09;TB_LICITACOES-2021.csv;equipamentos de informática - webcam, coletor de assinatura digital -pad de assinatura- - caneta passiva -sem baterias-, leitor de coleta biométrica do tipo rolado -roll-, leitor de verificação biométrica do tipo pousado -flat-, - coletor de assinatura digital -pad de assinatura- - caneta ativa -utiliza pilhas-;633109358.0;61.37777775201153;0.38622222247988464;False;True;190.0;True;False;True
1635;2021;Pregão Eletrônico;Homologado;"Equipamentos de Informática -  WebCam, Coletor de assinatura Digital -PAD DE ASSINATURA-
- Caneta passiva -sem baterias-, Leitor de coleta biométrica do tipo rolado -ROLL-, Leitor de verificação biométrica do tipo pousado -FLAT-, - Coletor de Assinatura Digital -PAD DE ASSINATURA-
- Caneta Ativa -Utiliza Pilhas-

";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Menor Preço;1031496058.0;398386700.0;2022-08-31;2023-03-09;TB_LICITACOES-2021.csv;equipamentos de informática - webcam, coletor de assinatura digital -pad de assinatura- - caneta passiva -sem baterias-, leitor de coleta biométrica do tipo rolado -roll-, leitor de verificação biométrica do tipo pousado -flat-, - coletor de assinatura digital -pad de assinatura- - caneta ativa -utiliza pilhas-;633109358.0;61.37777775201153;0.38622222247988464;False;True;190.0;True;False;True
1644;2021;Pregão Eletrônico;Homologado;Contratação de Solução de Servidores Rack, serviços de instalação, configuração e ativação com garantia de 60 meses e Solução de Virtualização de Servidores com garantia de 60 meses, serviços de instalação, configuração e ativação da solução. ;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Menor Preço;357733986.0;254708435.0;2022-01-10;2022-02-02;TB_LICITACOES-2021.csv;contratação de solução de servidores rack, serviços de instalação, configuração e ativação com garantia de 60 meses e solução de virtualização de servidores com garantia de 60 meses, serviços de instalação, configuração e ativação da solução.;103025551.0;28.79948649888691;0.7120051350111308;False;True;23.0;True;False;True
1653;2021;Pregão Eletrônico;Homologado;Pregão Eletrônico, do Tipo Menor preço por item e por lote, objetivando o Registro de Preços para Futura e eventual aquisição de oxigenoterapia e sistema de anestesia para consumo frequente no Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Menor Preço;15381654.0;14784962.0;2021-12-08;2022-01-04;TB_LICITACOES-2021.csv;pregão eletrônico, do tipo menor preço por item e por lote, objetivando o registro de preços para futura e eventual aquisição de oxigenoterapia e sistema de anestesia para consumo frequente no hospital universitário do oeste do paraná - huop.;596692.0;3.879244715815347;0.9612075528418466;False;True;27.0;True;False;True
1655;2021;Pregão Eletrônico;Homologado;Contratação de empresas especializadas na prestação de serviços em regime de Fábrica de Software para os serviços de desenvolvimento, melhoria e sustentação de software e de serviços em regime de Fábrica de Métricas para os serviços de mensuração de tamanho funcional de software, conforme especificações técnicas estabelecidas no Termo de Referência e seus apêndices anexo 6 do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Menor Preço;787165072.0;459259064.0;2021-12-02;2022-02-09;TB_LICITACOES-2021.csv;contratação de empresas especializadas na prestação de serviços em regime de fábrica de software para os serviços de desenvolvimento, melhoria e sustentação de software e de serviços em regime de fábrica de métricas para os serviços de mensuração de tamanho funcional de software, conforme especificações técnicas estabelecidas no termo de referência e seus apêndices anexo 6 do edital.;327906008.0;41.656574924858965;0.5834342507514104;False;True;69.0;True;False;True
1660;2021;Pregão Eletrônico;Homologado;Prestação de Serviço contínuo de gestão dos dispositivos de rastreamento existentes na frota da Polícia Militar do Estado do Paraná;PMPR-CGPM-Comando Geral da Polícia Militar - SESP;Menor Preço;127015344.0;67090752.0;2022-02-07;2022-03-04;TB_LICITACOES-2021.csv;prestação de serviço contínuo de gestão dos dispositivos de rastreamento existentes na frota da polícia militar do estado do paraná;59924592.0;47.17901799329064;0.5282098200670936;False;True;25.0;True;False;True
1675;2021;Pregão Eletrônico;Homologado;Selecionar a proposta mais vantajosa para contratação de empresa especializada para OBRA DE AMPLIAÇÃO DA REDE ELÉTRICA E READEQUAÇÃO ELÉTRICA do anexo do Hospital Universitário Regional dos Campos Gerais. Lote único com quantidades e especificações constantes no anexo I termo de referência do edital. Com recursos do tesouro. ATENÇÃO, LICITANTES os documentos e devem ser anexados no sistema ANTES da data do certame, conforme item 07 sete do edital. A proposta com valores ajustados, deve ser anexada em até 04 quatro horas após a disputa do certame, exposto no item 12 doze do edital.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Menor Preço;44282273.0;43580000.0;2021-12-10;2022-02-02;TB_LICITACOES-2021.csv;selecionar a proposta mais vantajosa para contratação de empresa especializada para obra de ampliação da rede elétrica e readequação elétrica do anexo do hospital universitário regional dos campos gerais. lote único com quantidades e especificações constantes no anexo i termo de referência do edital. com recursos do tesouro. atenção, licitantes os documentos e devem ser anexados no sistema antes da data do certame, conforme item 07 sete do edital. a proposta com valores ajustados, deve ser anexada em até 04 quatro horas após a disputa do certame, exposto no item 12 doze do edital.;702273.0;1.5859009766729906;0.9841409902332701;False;True;54.0;True;False;True
1686;2021;Pregão Eletrônico;Homologado;Aquisição de Notebook;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Menor Preço;2725335.0;1962000.0;2021-12-08;2021-12-08;TB_LICITACOES-2021.csv;aquisição de notebook;763335.0;28.008850288129715;0.7199114971187028;False;True;0.0;True;False;True
1694;2021;Pregão Eletrônico;Homologado;Aquisição de um parque de digitalização contendo três scanners A3, uma mesa digitalizadora A3 e três licenças para software de captura/digitalização, todos integrados e compatíveis entre si -mesmo fabricante-, com garantia estendida on-site de pelo menos 36 meses, bem como atualizações e manutenções de software e dos equipamentos por igual período, conforme Termo de Referência. ;TCEPR-Tribunal do Contas do Estado do Paraná;Menor Preço;16742303.0;12289997.0;2021-12-07;2022-02-09;TB_LICITACOES-2021.csv;aquisição de um parque de digitalização contendo três scanners a3, uma mesa digitalizadora a3 e três licenças para software de captura/digitalização, todos integrados e compatíveis entre si -mesmo fabricante-, com garantia estendida on-site de pelo menos 36 meses, bem como atualizações e manutenções de software e dos equipamentos por igual período, conforme termo de referência.;4452306.0;26.593151491763113;0.7340684850823689;False;True;64.0;True;False;True
1732;2021;Pregão Eletrônico;Fracassado;"Prestação de serviços contínuos de nutrição, cocção e fornecimento de refeições transportadas por empresa especializada destinadas ao CENSE e a Casa de Semiliberdade do Município de UMUARAMA incluindo desjejum, almoço, lanche e jantar, diariamente e sem interrupções, inclusive sábados, domingos e feriados, pelo período de 12 meses, para adolescentes em cumprimento de medida socioeducativa, servidores que realizam escala de trabalho 12x36h e familiares em dias de visita conforme itens, especificações e quantitativos que são parte integrante do presente Termo de Referência em LOTE ÚNICO, para suprir a demanda da SEJUF.
";SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Menor Preço;75912700.0;;2021-12-07;;TB_LICITACOES-2021.csv;prestação de serviços contínuos de nutrição, cocção e fornecimento de refeições transportadas por empresa especializada destinadas ao cense e a casa de semiliberdade do município de umuarama incluindo desjejum, almoço, lanche e jantar, diariamente e sem interrupções, inclusive sábados, domingos e feriados, pelo período de 12 meses, para adolescentes em cumprimento de medida socioeducativa, servidores que realizam escala de trabalho 12x36h e familiares em dias de visita conforme itens, especificações e quantitativos que são parte integrante do presente termo de referência em lote único, para suprir a demanda da sejuf.;0.0;0.0;0.0;False;True;0.0;True;False;True
1740;2021;Pregão Eletrônico;Homologado;Aquisição de ferramentas, material de informática e de acondicionamento e embalagem para atender a demanda do Hospital Universitário Reg para o Hospital Universitário Regional dos Campos Gerais;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Menor Preço;5272969.0;2373823.0;2021-12-07;2022-02-02;TB_LICITACOES-2021.csv;aquisição de ferramentas, material de informática e de acondicionamento e embalagem para atender a demanda do hospital universitário reg para o hospital universitário regional dos campos gerais;2899146.0;54.98128284084356;0.45018717159156446;False;True;57.0;True;False;True
