numprocesso,ano,orgao,modalidade,valor_total,lsl_cap,razao_vt_lsl,flag_irregular,participantes,vencedores,qtd_itens,excedente
134,2023,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico,11189.0,650000.0,0.017213846153846152,0,11,33,41.0,0.0
705,2023,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),11155.2,650000.0,0.017161846153846156,0,7,10,22.0,0.0
870,2023,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,Pregão Eletrônico,11149.71,650000.0,0.0171534,0,7,7,23.0,0.0
83,2023,PMPR-HPM-Hospital da Polícia Militar - SESP,Pregão Eletrônico,11124.0,650000.0,0.017113846153846153,0,7,8,48.0,0.0
1048,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),11000.0,650000.0,0.016923076923076923,0,3,9,12.0,0.0
658,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),11000.0,650000.0,0.016923076923076923,0,6,7,7.0,0.0
16,2023,UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,Pregão Presencial,10965.4,650000.0,0.016869846153846152,0,21,31,72.0,0.0
175,2023,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico,10913.0,650000.0,0.016789230769230768,0,15,57,102.0,0.0
58,2025,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),25166.4,1500000.0,0.0167776,0,8,8,135.0,0.0
689,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,10878.0,650000.0,0.016735384615384614,0,5,6,7.0,0.0
663,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),10800.0,650000.0,0.016615384615384615,0,1,8,17.0,0.0
840,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,10780.5,650000.0,0.016585384615384616,0,2,40,59.0,0.0
528,2025,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),10740.2,650000.0,0.016523384615384617,0,5,7,7.0,0.0
734,2024,SEEC-Secretaria de Estado da Cultura (Antigo SECC),Pregão Eletrônico (Lei Federal 14.133/2021),10664.23,650000.0,0.01640650769230769,0,0,0,18.0,0.0
152,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,10655.58,650000.0,0.0163932,0,3,4,8.0,0.0
93,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),24500.0,1500000.0,0.01633333333333333,0,10,20,42.0,0.0
759,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,10587.09,650000.0,0.01628783076923077,0,4,5,5.0,0.0
435,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,10560.0,650000.0,0.016246153846153848,0,2,2,2.0,0.0
412,2024,UEPG-Universidade Estadual de Ponta Grossa,Pregão Eletrônico (Lei Federal 14.133/2021),10557.33,650000.0,0.016242046153846154,0,17,28,43.0,0.0
395,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),10544.47,650000.0,0.016222261538461537,0,30,22,23.0,0.0
775,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),24299.07,1500000.0,0.01619938,0,3,8,98.0,0.0
1499,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,10527.0,650000.0,0.016195384615384615,0,5,6,5.0,0.0
295,2024,PMPR-CGPM-Comando Geral da Polícia Militar - SESP,Pregão Eletrônico (Lei Federal 14.133/2021),10500.0,650000.0,0.016153846153846154,0,8,8,24.0,0.0
952,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),10491.25,650000.0,0.016140384615384615,0,4,14,200.0,0.0
1787,2024,UNICENTRO-Universidade Estadual do Centro-Oeste,Pregão Eletrônico (Lei Federal 14.133/2021),10423.12,650000.0,0.016035569230769233,0,6,3,32.0,0.0
1775,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),10415.86,650000.0,0.0160244,0,5,28,28.0,0.0
898,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),24031.78,1500000.0,0.016021186666666666,0,3,3,36.0,0.0
90,2024,COHAPAR-Companhia de Habitação do Paraná,Licitação Eletrônica - Estatal,10392.99,650000.0,0.015989215384615386,0,7,11,83.0,0.0
340,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),10289.25,650000.0,0.015829615384615383,0,1,1,5.0,0.0
1080,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),10289.25,650000.0,0.015829615384615383,0,7,26,34.0,0.0
1323,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,10230.0,650000.0,0.015738461538461538,0,2,4,6.0,0.0
1,2023,UENP-Universidade Estadual do Norte do Paraná,Pregão Presencial (Lei Federal 14.133/2021),10200.0,650000.0,0.015692307692307693,0,34,135,434.0,0.0
823,2023,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),10080.5,650000.0,0.015508461538461539,0,11,76,77.0,0.0
415,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico,10080.0,650000.0,0.015507692307692307,0,6,29,32.0,0.0
188,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,10067.0,650000.0,0.015487692307692308,0,6,13,175.0,0.0
683,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,10000.0,650000.0,0.015384615384615385,0,3,4,18.0,0.0
879,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),10000.0,650000.0,0.015384615384615385,0,11,23,27.0,0.0
834,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),9972.0,650000.0,0.015341538461538462,0,5,22,22.0,0.0
2111,2024,SEEC-Secretaria de Estado da Cultura (Antigo SECC),Pregão Eletrônico (Lei Federal 14.133/2021),9952.0,650000.0,0.01531076923076923,0,2,2,2.0,0.0
1542,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),9940.41,650000.0,0.015292938461538461,0,4,47,48.0,0.0
819,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),9907.0,650000.0,0.015241538461538461,0,16,113,101.0,0.0
492,2025,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),9830.0,650000.0,0.015123076923076923,0,18,53,113.0,0.0
1228,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,9800.0,650000.0,0.015076923076923076,0,2,3,10.0,0.0
1515,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),9726.0,650000.0,0.014963076923076923,0,2,4,21.0,0.0
91,2024,UNESPAR-Universidade Estadual do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),22397.76,1500000.0,0.014931839999999998,0,8,8,42.0,0.0
374,2025,UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,Pregão Eletrônico (Lei Federal 14.133/2021),9692.0,650000.0,0.014910769230769231,0,3,6,9.0,0.0
659,2024,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),9626.4,650000.0,0.014809846153846153,0,5,5,15.0,0.0
593,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),9610.14,650000.0,0.014784830769230768,0,6,23,28.0,0.0
432,2023,UEM-Universidade Estadual de Maringá,Pregão Eletrônico,9608.82,650000.0,0.014782799999999999,0,8,22,196.0,0.0
543,2023,CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB),Pregão Eletrônico,9582.75,650000.0,0.014742692307692307,0,8,17,96.0,0.0
697,2023,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),9575.76,650000.0,0.014731938461538462,0,1,1,3.0,0.0
400,2024,UEPG-Universidade Estadual de Ponta Grossa,Pregão Eletrônico (Lei Federal 14.133/2021),9557.52,650000.0,0.014703876923076923,0,12,29,40.0,0.0
1545,2024,UNICENTRO-Universidade Estadual do Centro-Oeste,Pregão Eletrônico (Lei Federal 14.133/2021),9526.2,650000.0,0.014655692307692309,0,6,2,30.0,0.0
62,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico,9467.64,650000.0,0.0145656,0,22,29,52.0,0.0
434,2023,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico,9450.0,650000.0,0.014538461538461538,0,16,23,41.0,0.0
223,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),9427.18,650000.0,0.014503353846153847,0,8,10,13.0,0.0
1159,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,9387.07,650000.0,0.014441646153846154,0,16,37,98.0,0.0
1372,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),9380.0,650000.0,0.014430769230769231,0,2,2,10.0,0.0
571,2023,CGE-Controladoria Geral do Estado,Pregão Eletrônico,9340.0,650000.0,0.01436923076923077,0,3,5,50.0,0.0
594,2023,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico,9297.45,650000.0,0.014303769230769233,0,7,26,342.0,0.0
1522,2024,UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,Pregão Eletrônico (Lei Federal 14.133/2021),9199.42,650000.0,0.014152953846153846,0,2,4,4.0,0.0
374,2023,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico,9149.0,650000.0,0.014075384615384615,0,3,6,9.0,0.0
2,2023,UEL-Universidade Estadual de Londrina,Convite,9147.0,650000.0,0.014072307692307693,0,31,155,206.0,0.0
10,2024,UNESPAR-Universidade Estadual do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),21040.45,1500000.0,0.014026966666666666,0,25,40,71.0,0.0
682,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),9097.46,650000.0,0.013996092307692306,0,2,6,12.0,0.0
2192,2024,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,Pregão Eletrônico (Lei Federal 14.133/2021),9000.0,650000.0,0.013846153846153847,0,1,1,6.0,0.0
69,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,8984.0,650000.0,0.013821538461538461,0,21,64,442.0,0.0
601,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico,8970.0,650000.0,0.0138,0,8,11,13.0,0.0
230,2023,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),8946.51,650000.0,0.013763861538461538,0,7,7,15.0,0.0
464,2023,ADAPAR-Agência de Defesa Agropecuária do Paraná,Pregão Eletrônico,20600.0,1500000.0,0.013733333333333334,0,3,4,18.0,0.0
877,2023,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8800.68,650000.0,0.013539507692307693,0,8,22,50.0,0.0
669,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,8798.0,650000.0,0.013535384615384616,0,2,2,16.0,0.0
941,2025,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8736.0,650000.0,0.01344,0,27,96,235.0,0.0
2232,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),8706.0,650000.0,0.013393846153846154,0,2,9,16.0,0.0
1220,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,8686.45,650000.0,0.013363769230769231,0,7,46,48.0,0.0
333,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8649.0,650000.0,0.013306153846153846,0,2,3,11.0,0.0
876,2023,UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,Pregão Eletrônico (Lei Federal 14.133/2021),8533.33,650000.0,0.0131282,0,3,4,7.0,0.0
179,2025,UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,Pregão Eletrônico (Lei Federal 14.133/2021),8500.0,650000.0,0.013076923076923076,0,12,26,70.0,0.0
704,2023,CASA CIVIL-Casa Civil do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),19600.0,1500000.0,0.013066666666666667,0,12,14,19.0,0.0
959,2025,UNESPAR-Universidade Estadual do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),19598.07,1500000.0,0.01306538,0,9,19,31.0,0.0
855,2023,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8462.75,650000.0,0.013019615384615385,0,9,15,28.0,0.0
610,2023,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),19403.1,1500000.0,0.0129354,0,8,67,76.0,0.0
1864,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8395.6,650000.0,0.012916307692307692,0,2,4,11.0,0.0
497,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),8328.9,650000.0,0.012813692307692307,0,14,35,72.0,0.0
52,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),8250.0,650000.0,0.012692307692307692,0,10,16,49.0,0.0
486,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8201.13,650000.0,0.012617123076923076,0,12,10,12.0,0.0
405,2025,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),8145.2,650000.0,0.012531076923076923,0,4,10,35.0,0.0
372,2023,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico,8087.75,650000.0,0.012442692307692307,0,2,3,5.0,0.0
1640,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),8064.0,650000.0,0.012406153846153846,0,1,1,1.0,0.0
82,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico,7995.04,650000.0,0.012300061538461539,0,23,126,357.0,0.0
181,2024,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),7896.36,650000.0,0.012148246153846153,0,6,10,11.0,0.0
16,2025,COHAPAR-Companhia de Habitação do Paraná,Licitação Eletrônica - Estatal,7869.6,650000.0,0.012107076923076924,0,21,31,72.0,0.0
267,2025,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),7841.0,650000.0,0.012063076923076923,0,11,11,12.0,0.0
106,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,7818.0,650000.0,0.012027692307692307,0,19,41,56.0,0.0
65,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico,7750.0,650000.0,0.011923076923076923,0,22,40,66.0,0.0
1907,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),7695.0,650000.0,0.011838461538461539,0,5,9,10.0,0.0
368,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),7691.3,650000.0,0.011832769230769232,0,12,40,67.0,0.0
1485,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,7685.49,650000.0,0.011823830769230768,0,5,71,582.0,0.0
1212,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,7617.6,650000.0,0.011719384615384616,0,2,3,19.0,0.0
1472,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,7574.0,650000.0,0.011652307692307693,0,2,4,7.0,0.0
664,2025,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),7530.0,650000.0,0.011584615384615384,0,5,69,252.0,0.0
1064,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),7520.0,650000.0,0.01156923076923077,0,18,63,74.0,0.0
39,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),17200.0,1500000.0,0.011466666666666667,0,7,8,19.0,0.0
4,2024,IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,Convite,7390.0,650000.0,0.011369230769230769,0,18,37,113.0,0.0
812,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,7241.6,650000.0,0.011140923076923078,0,18,101,245.0,0.0
1047,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,7176.47,650000.0,0.011040723076923078,0,4,18,69.0,0.0
1178,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,7172.54,650000.0,0.011034676923076922,0,3,14,35.0,0.0
118,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,7134.86,650000.0,0.010976707692307693,0,8,13,21.0,0.0
570,2023,AGEPAR-Agência Reguladora de Serviços Públicos Delegados do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),16260.0,1500000.0,0.01084,0,5,17,14.0,0.0
712,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),6941.1,650000.0,0.010678615384615385,0,12,16,95.0,0.0
864,2023,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico,6933.05,650000.0,0.01066623076923077,0,1,8,26.0,0.0
2085,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),6906.54,650000.0,0.010625446153846153,0,1,3,23.0,0.0
1336,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),6888.0,650000.0,0.010596923076923077,0,1,1,1.0,0.0
753,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),6837.8,650000.0,0.010519692307692308,0,3,3,11.0,0.0
1056,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,6816.31,650000.0,0.01048663076923077,0,11,33,38.0,0.0
1778,2024,PMPR-CGPM-Comando Geral da Polícia Militar - SESP,Pregão Eletrônico (Lei Federal 14.133/2021),6800.0,650000.0,0.010461538461538461,0,1,1,1.0,0.0
429,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico,6782.8,650000.0,0.010435076923076924,0,7,14,39.0,0.0
929,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,6749.76,650000.0,0.010384246153846154,0,5,15,15.0,0.0
42,2024,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico,6660.0,650000.0,0.010246153846153846,0,4,5,29.0,0.0
311,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),15141.03,1500000.0,0.01009402,0,3,5,9.0,0.0
495,2023,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),6556.8,650000.0,0.010087384615384616,0,4,4,11.0,0.0
69,2024,UNESPAR-Universidade Estadual do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),15101.09,1500000.0,0.010067393333333334,0,21,64,442.0,0.0
1427,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6481.75,650000.0,0.009971923076923076,0,2,4,9.0,0.0
316,2025,UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu,Pregão Eletrônico (Lei Federal 14.133/2021),6471.0,650000.0,0.009955384615384616,0,7,8,40.0,0.0
197,2024,UEM-Universidade Estadual de Maringá,Concorrência Eletrônica (Lei Federal 14.133/2021),14900.0,1500000.0,0.009933333333333334,0,13,35,51.0,0.0
2158,2024,JUCEPAR-Junta Comercial do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),14899.98,1500000.0,0.009933319999999999,0,1,1,1.0,0.0
1494,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6430.0,650000.0,0.009892307692307692,0,1,1,3.0,0.0
670,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),6420.0,650000.0,0.009876923076923077,0,8,14,28.0,0.0
328,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),6402.45,650000.0,0.009849923076923077,0,19,20,65.0,0.0
685,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),6402.45,650000.0,0.009849923076923077,0,7,10,51.0,0.0
1516,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6395.0,650000.0,0.009838461538461539,0,2,2,16.0,0.0
1431,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6359.25,650000.0,0.009783461538461538,0,3,5,50.0,0.0
965,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6249.75,650000.0,0.009615,0,6,12,13.0,0.0
326,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),6216.0,650000.0,0.009563076923076922,0,3,3,5.0,0.0
