numprocesso,objeto,orgao,adesao_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__qtd_registros,contratos-2024__qtd_registros,empresas_participantes-2024__qtd_registros,itens-2024__qtd_registros,lotes-2024__qtd_registros,orgaos_participantes-2024__qtd_registros,publicidade-2024__qtd_registros,anomaly_score,is_anomalous
1677,Contratação de empresa especializada para o fornecimento de LICENÇA - IMPLANTAÇÃO -  MANUTENÇÃO - SUPORTE TÉCNICO E ATUALIZAÇÃO DE SOLUÇÃO INTEGRADA DE PRONTUÁRIO ELETRÔNICO E GESTÃO HOSPITALAR,UEM-Universidade Estadual de Maringá,,,,,2.0,1.0,,,-0.16872937230290735,0
1679,"AQUISIÇÃO DE EQUIPAMENTOS LABORATORIAIS PARA O LABORATÓRIO DE ÁGUAS - CENTRAL DE ANÁLISES E LABORATÓRIO DE SANEAMENTO AMBIENTAL E QUALIDADE DA ÁGUA DA UNICENTRO, COM RECURSOS DO TED 213/23 SESA.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,,4.0,4.0,4.0,,,-0.16940659054582757,0
1689,"Prestação de Serviços, Contratação de empresa especializada em engenharia e ou arquitetura para execução de obra de reforma e adequaçoes das instalaçoes eletricas para o Campus de Apucarana da UNESPAR. Os trabalhos a serem realizados referem se à reestruturação da rede eletrica de iluminação e força interna dos blocos G, E e F, os serviços, contemplam demolições, retiradas e remanejamentos reforma em instalações elétricas reforma na infraestrutura de eletrodutos, eletrocalhas, caixa de passagens e conduletes para esses blocos, Demais informações de acordo com Termo de Referência e ou Descritivo Técnico do Processo, UNID. DE MEDIDA Unitário",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16825639619345784,0
1712,Aquisição de materiais elétricos e eletrônicos,UEM-Universidade Estadual de Maringá,,,,74.0,75.0,75.0,,,0.07735036371760629,1
1733,"Contratação de empresa para a execução de serviços de reparo na cobertura na edificação do Escritório Regional Caiuá do DER/PR, com área aproximada de 160,00 m2, localizado a Avenida. Amador Aguiar, S/N, Jardim Ipê, no município de Paranavaí, Paraná.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,,,1.0,1.0,,,-0.17124884997963313,0
1737,FORNECIMENTO DE PEÇAS E ACESSÓRIOS PARA MANUTENÇÃO DA REDE HIDRÁULICA.,UEL-Universidade Estadual de Londrina,,,12.0,82.0,79.0,82.0,,,0.11096010368657971,1
1739,"Aquisição de trator, roçadeira hidráulica, motocicleta, soprador e carrinho de transporte.",UEM-Universidade Estadual de Maringá,,,2.0,6.0,6.0,6.0,,,-0.13284512094486683,0
1740,Contratação de empresa especializada para reforma de estufa agrícola  com fornecimento de material e mão de obra.,UEM-Universidade Estadual de Maringá,,,1.0,3.0,3.0,3.0,,,-0.1471549589313788,0
1746,"Contratação de empresa especializada para execução dos serviços comuns de engenharia de REFORMA DE PRÉDIO EXISTENTE PARA INSTALAÇÃO DA SEDE ADMINISTRATIVA DO SETOR DE ENGENHARIAS, CIÊNCIAS AGRÁRIAS E DE TECNOLOGIA DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG, no endereço Avenida Carlos Cavalcanti, 4748 - Uvaranas, no município de Ponta Grossa, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.",UEPG-Universidade Estadual de Ponta Grossa,,,1.0,1.0,1.0,1.0,,,-0.1672555780799001,0
1754,"Contratação de empresa especializada na prestação de serviços de locação de veículos adaptados para transporte de cadáveres sem locação de mão de obra, visando atender a demanda de todas as unidades da Polícia Científica do Paraná.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,1.0,1.0,1.0,1.0,,,-0.12199054456278707,0
1757,"Contratação de empresa especializada para o serviço de confecção e instalação de guarda corpos e corrimãos em aço inox com pintura epóxi preta fosca, bem como para o remanejamento retirada e montagem de guarda corpo na mureta externa, além do fornecimento de material e mão de obra, no Centro Previdenciário de Curitiba  Blocos A e B.",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,,1.0,1.0,,,-0.1689757891522996,0
1772,"AQUISIÇÃO DE MATERIAL LABORATORIAL PARA O LABORATÓRIO DE ÁGUAS -
CENTRAL DE ANÁLISES E LABORATÓRIO DE SANEAMENTO AMBIENTAL E QUALIDADE DA
ÁGUA DA UNICENTRO, COM RECURSOS DO TED 213/23 SESA.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,,3.0,14.0,6.0,,,-0.16302145417801722,0
1776,Contratação de empresa para atualização - interface e manutenção preventiva no data Center.,UEM-Universidade Estadual de Maringá,,,1.0,2.0,2.0,2.0,,,-0.1642156691116411,0
1780,Contratação por registro de preços de prestação de serviços continuados de transporte terrestre remunerado de passageiros SEM DEDICAÇÃO EXCLUSIVA DE MÃO-DEOBRA com finalidade de atender a demanda de deslocamento dos servidores empregados e colaboradores a serviço dos ÓRGÃOS e ENTIDADES da Administração Pública Estadual direta e indireta no âmbito do Estado do Paraná.,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),4.0,,35.0,1.0,1.0,1.0,49.0,,-0.03872769841540985,0
1791,Manutencao preventiva e corretiva de camaras mortuárias refrigeradas para atender a demanda de 18 dezoito Unidades de Execução Tecnico Cientificas UETCs da Polícia Científica do Paraná PCP pelo período de 12 doze meses,SESP-Secretaria de Estado da Segurança Pública,,,2.0,5.0,5.0,5.0,,,-0.15486811966537145,0
1823,Manutenção de ar condicionado,UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu,,,1.0,1.0,1.0,1.0,,,-0.15126990217391678,0
1828,"Insumos para produção de alambrado arame galvanizado liso, arame farpado galvanizado, gonzo, tubo de aço galvanizado, vergalhão para construção e óleo solúvel de corte.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,,,11.0,11.0,47.0,,-0.16484568540428207,0
1832,"Contratação de empresa especializada na prestação de serviços e fornecimento de equipamentos para atendimento de Grupo Gerador, energia elétrica, para o evento VERÃO MAIOR PARANÁ 2025, nos municípios de Matinhos e Pontal do Paraná, cuja programação será entre 10/01/2025 e 22/02/2025",PALCOPARANA-Serviço Social Autônomo PALCOPARANA,,,,1.0,1.0,1.0,,,-0.16297941717162306,0
1840,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO/REFORMA DE MOBILIÁRIO HOSPITALAR DIVERSOS,UEM-Universidade Estadual de Maringá,,,1.0,2.0,2.0,2.0,,,-0.1684394724396403,0
1845,A presente licitação tem por objeto selecionar a proposta mais vantajosa para contratação de serviços de terceirização de mão de obra para prestação de serviços de técnico em farmácia para atender a demanda do complexo hospitalar da Universidade Estadual de Ponta Grossa.,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,,,,,3.0,1.0,,,-0.16781594767637154,0
1847,"AQUISIÇÃO DE MATERIAL QUÍMICO PARA O LABORATÓRIO DE ÁGUAS - CENTRAL DE ANÁLISES E LABORATÓRIO DE SANEAMENTO AMBIENTAL E QUALIDADE DA ÁGUA DA
UNICENTRO, COM RECURSOS DO TED 213/23 SESA.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,,6.0,31.0,8.0,,,-0.1584661773654995,0
1856,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA COM FORNECIMENTO DE PEÇAS EM INCUBADORA E BERÇOS AQUECIDOS PARA ATENDER A DEMANDA DO HOSPITAL REGIONAL DO LITORAL",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,1.0,2.0,2.0,2.0,,,-0.15176595233743362,0
1871,Manutenção no telhado do prédio central do Campus Luiz Meneghel de Bandeirantes.,UENP-Universidade Estadual do Norte do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16232916569212114,0
1874,"Contratação de empresa especializada para prestação de serviço de manutenção preventiva e corretiva em grupo gerador de energia, do Hospital Universitário Regional de Maringá.",UEM-Universidade Estadual de Maringá,,,2.0,2.0,2.0,2.0,,,-0.152755288644293,0
1880,FORNECIMENTO DE PEÇAS E ACESSÓRIOS PARA MANUTENÇÃO DA REDE ESGOTO.,UEL-Universidade Estadual de Londrina,,,,,26.0,26.0,,,-0.13632995148505378,0
1881,"Aquisição de equipamentos de ar condicionado, fogão, refrigerador, forno de micro-ondas, misturador de carne, masseira planetária, ultracongelador, bomba centrífuga, soprador de folhas, lavadora de alta pressão, lavadora e secadora de piso, máquina de gelo, material para manutenção de bens móveis e tacho em aço inox",UEM-Universidade Estadual de Maringá,,,,29.0,32.0,32.0,,,-0.10797296486103491,0
1882,"Prestação de serviços continuados de poda de árvores, com fornecimento de equipamentos e mão de obra sem regime de dedicação exclusiva",UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.16743380388905027,0
1912,"CONTRATAÇÃO PARA O FORNECIMENTO PARCELADO DE PEÇAS DIVERSAS PARA MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS MÉDICO-HOSPITALARES, CONFORME ABAIXO
A- VÁLVULA EXALATÓRIA PARA VENTILADOR PULMONAR, MODELO GRAPHNET-TS, MARCA TECME,
B- SENSOR REUTILIZÁVEL EM Y, PEDIATRA/NEONATAL - D-YS, TECNOLOGIA/MODELO NELLCOR OXIMAX, MARCA COVIDIEN,
C- SENSOR REUTILIZÁVEL CLIP DEDO - ADULTO - DS-100, TECNOLOGIA/MODELO NELLCOR OXIMAX, MARCA COVIDIEN,  PARA O HOSPITAL UNIVERSITÁRIO -HU-UEL-, PELO PERÍODO DE 12 
-DOZE- MESES.",UEL-Universidade Estadual de Londrina,,,2.0,2.0,3.0,3.0,,,-0.1436182277058876,0
1916,"CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA PARA INSTALAÇÃO DE PORTAS COM BARRA ANTI PÂNICO, EM ESQUADRIAS DE ALUMÍNIO E VIDRO TEMPERADO, EM EDIFICAÇÕES DO CÂMPUS CEDETEG DA UNICENTRO.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,1.0,1.0,1.0,1.0,,,-0.16232202692411213,0
1931,Contratação de empresa especializada para execução dos serviços comuns de engenharia de REFORMA DA COBERTURA DO HOSPITAL UNIVERSITÁRIO MATERNO INFANTIL,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,,,1.0,1.0,1.0,1.0,,,-0.14711541160235903,0
1934,"Registro de preços com prazo de vigência de 1 -um- ano, prorrogável por igual período, desde que comprovada a vantajosidade, para futura e eventual contratação de serviços continuados de Apoio Administrativo, incluindo os postos de Assistente Administrativo, Auxiliar Administrativo, Almoxarife, Bombeiro Civil, Motorista e Oficial de Manutenção, com seus respectivos EPIs, ferramentas e equipamentos, visando atender as demandas estimadas do Estado do Paraná, em diversos órgãos e suas unidades vinculadas, com a metodologia de contratação por postos de trabalho, com dedicação exclusiva de mão de obra, de acordo com a especificidade de cada tipo de posto",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),4.0,,3.0,7.0,82.0,7.0,318.0,,-0.09335982009754878,0
1940,"A presente licitação tem por objeto o fornecimento e instalação de 01 Elevador Elétrico, em torre enclausurada, incluindo mão-de-obra, ferramentas equipamentos e materiais necessários, manuais de comissionamento com informações sobre verificação, inspeção, operação, manutenção e testes do elevador e componentes, conforme condições, quantidades, especificações e exigências contidas no Anexo I -Termo de Referência, para adequações de acessibilidade no Campus de Paranaguá.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.1566456193370916,0
1941,"Contratação de empresa especializada para execução dos serviços de engenharia para Reforma do Auditório Principal do IDR Paraná, localizado no endereço Rodovia Celso Garcia Cid, Km 375, no  município de Londrina, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.",IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,,,,,1.0,1.0,,,-0.17518850017480908,0
1942,"Contratação de empresa especializada para execução de serviços de engenharia para Reforma da Diretoria de Integração, localizado no endereço Rodovia Celso Garcia Cid, Km 375, no município de Londrina, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.",IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,,,,,1.0,1.0,,,-0.17515073722115754,0
1943,"Contratação de empresa especializada para execução de serviços de engenharia para Reforma da Diretoria de Pesquisa, localizado no endereço Rodovia Celso Garcia Cid, Km 375, no município de Londrina, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.",IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,,,,,1.0,1.0,,,-0.17521363533173157,0
1948,Contratação de serviços comuns de engenharia para a construção de muro de palito de concreto no Câmpus Cedeteg da UNICENTRO,UNICENTRO-Universidade Estadual do Centro-Oeste,,,1.0,1.0,1.0,1.0,,,-0.16202967380864147,0
1954,"A presente licitação tem por objeto a contratação de serviços continuados, sob demanda, por um período de 12 meses, englobando os postos de Motoristas e Copeira, em ambiente administrativo, com seus respectivos benefícios e insumos, tais como equipamentos, materiais, EPIs e uniformes, visando atender as demandas estimadas da Universidade Estadual do Paraná UNESPAR, em todos os campi e suas unidades vinculadas Reitoria e Pró-Reitorias, com a metodologia de contratação por postos de trabalho, com fornecimento de mão de obra, de acordo com a especificidade de cada tipo de posto.",UNESPAR-Universidade Estadual do Paraná,,,9.0,11.0,17.0,11.0,,,-0.11846474484810676,0
1959,CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA PARA INSTALAÇÃO DE TOLDOS EM LONA E ESTRUTURA METÁLICA NO CÂMPUS CEDETEG DA UNICENTRO.,UNICENTRO-Universidade Estadual do Centro-Oeste,,,1.0,2.0,1.0,2.0,,,-0.16370562744594463,0
1987,"Contratação de empresa especializada em manutenção preventiva, corretiva e fornecimento de peças originais para os equipamentos máquinas de hemodiálise, marca fresenius para consumo frequente do Hospital Universitário do Oeste do Paraná - HUOP.",UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,,,,,9.0,9.0,,,-0.1701415804039677,0
1998,"Contratação de empresa especializada para execução dos serviços de engenharia de INSTALAÇÃO E MANUTENÇÃO DE CALHAS E RUFOS E RECUPERAÇÃO DE COBERTURAS NA UNIVERSIDADE ESTADUAL DE PONTA GROSSA. No Campus Uvaranas situado à Av. General Carlos Cavalcanti, 4748 e no Campus Central situado à Praça Santos Andrade, 01  Centro, no município de Ponta Grossa, Paraná, conforme planilhas orçamentárias de referência constantes no ANEXO XIII.",UEPG-Universidade Estadual de Ponta Grossa,,,2.0,3.0,2.0,3.0,,,-0.15899526952711523,0
2001,Aquisição de material de consumo elétrico / eletrônico e comunicação para unidades da UEL.,UEL-Universidade Estadual de Londrina,,,,,23.0,23.0,,,-0.13747018456008298,0
2003,"CONTRATAÇÃO PRESTAÇÃO
DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DOS SISTEMAS DE
DETECÇÃO E ALARME DE INCÊNDIO, COM FORNECIMENTO DE PEÇAS, MATERIAIS E
ACESSÓRIOS, A FIM DE ATENDER AS DEMANDAS DO HOSPITAL REGIONAL DE
GUARAQUEÇABA, PELO PERÍODO DE 60 SESSENTA MESES",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.14376368837904868,0
2011,Serviços de manutenção equipamento analyser lacen,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,,,1.0,1.0,,,-0.16661468249913775,0
2013,"Contratação de empresa especializada para execução dos serviços comuns de engenharia de REFORMA DE PRÉDIO EXISTENTE DO OBSERVATÓRIO ASTRONÔMICO DA UEPG, no endereço Avenida Carlos Cavalcanti, 4748 - Uvaranas, no município de Ponta Grossa, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.",UEPG-Universidade Estadual de Ponta Grossa,,,1.0,1.0,1.0,1.0,,,-0.1622890725230034,0
2023,"Contratação de empresa especializada em prestação de serviços de manutenção corretiva e/ou preventiva, em Subestação Rebaixadora, Classe 34,5kV, com fornecimento de equipamentos, materiais e mão de obra, no endereço Avenida Colombo, 5790, Zona 07, no município de Maringá, Paraná.",UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.12644957918755534,0
2032,CAMINHÃO-BAÚ COM PLATAFORMA HIDRÁULICA ELEVATÓRIA,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,1.0,1.0,2.0,1.0,,,-0.13525906066693866,0
2034,FORNECIMENTO E INSTALAÇÃO DE CORTINAS TIPO BLACKOUT NAS EDIFICAÇÕES DA UNIOESTE - CAMPUS DE FRANCISCO BELTRÃO,UNIOESTE FBELT-Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão,,,,1.0,1.0,1.0,,,-0.17398812820469778,0
2036,"Contratação de empresa especializada em serviços de engenharia para reparos na Cadeia Pública de Andirá, localizada à Rua São Francisco de Assis nº 115, bairro Vila Americana, no município de Andirá, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,2.0,1.0,1.0,1.0,,,-0.14479943287879132,0
2037,"Aquisição de materiais para produção industrial, desengripante, ferramentas, materiais para manutenção de bens imóveis e móveis, materiais para manutenção de veículos, tecido de fibra de carbono e óleo lubrificante.",UEM-Universidade Estadual de Maringá,,,,,105.0,105.0,,,0.07885103588733766,1
